Date ,Price ,Open ,High ,Low ,Vol. ,Change %
"Nov 14, 2014 ",563.90 ,561.90 ,568.00 ,560.70 ,2.19M ,0.91%
"Nov 17, 2014 ",564.15 ,564.10 ,566.00 ,559.00 ,1.50M ,0.04%
"Nov 18, 2014 ",566.25 ,564.95 ,568.00 ,562.30 ,1.97M ,0.37%
"Nov 19, 2014 ",564.90 ,569.00 ,571.00 ,560.30 ,1.65M ,-0.24%
"Nov 20, 2014 ",571.90 ,569.00 ,575.00 ,563.15 ,1.32M ,1.24%
"Nov 21, 2014 ",572.10 ,573.00 ,576.65 ,567.15 ,1.84M ,0.03%
"Nov 24, 2014 ",579.35 ,572.75 ,582.65 ,572.20 ,1.45M ,1.27%
"Nov 25, 2014 ",581.55 ,584.00 ,587.40 ,577.30 ,4.01M ,0.38%
"Nov 26, 2014 ",579.80 ,584.00 ,584.00 ,573.50 ,1.41M ,-0.30%
"Nov 27, 2014 ",582.00 ,579.75 ,585.00 ,579.00 ,2.00M ,0.38%
"Nov 28, 2014 ",585.80 ,585.50 ,590.00 ,580.15 ,1.96M ,0.65%
"Dec 01, 2014 ",592.60 ,588.00 ,600.90 ,587.05 ,3.02M ,1.16%
"Dec 02, 2014 ",590.95 ,595.00 ,595.00 ,583.50 ,915.15K ,-0.28%
"Dec 03, 2014 ",593.85 ,591.60 ,596.00 ,585.30 ,1.13M ,0.49%
"Dec 04, 2014 ",592.70 ,593.75 ,595.95 ,589.70 ,938.87K ,-0.19%
"Dec 05, 2014 ",578.85 ,591.00 ,591.00 ,576.70 ,1.04M ,-2.34%
"Dec 08, 2014 ",568.35 ,578.00 ,580.25 ,565.45 ,969.28K ,-1.81%
"Dec 09, 2014 ",556.90 ,569.00 ,575.75 ,555.55 ,1.53M ,-2.01%
"Dec 10, 2014 ",552.15 ,556.00 ,559.25 ,551.40 ,1.30M ,-0.85%
"Dec 11, 2014 ",546.30 ,551.90 ,554.00 ,544.70 ,1.32M ,-1.06%
"Dec 12, 2014 ",543.15 ,546.30 ,553.90 ,539.00 ,1.08M ,-0.58%
"Dec 15, 2014 ",541.55 ,537.40 ,545.90 ,524.85 ,1.49M ,-0.29%
"Dec 16, 2014 ",536.75 ,539.00 ,549.70 ,535.00 ,1.86M ,-0.89%
"Dec 17, 2014 ",535.15 ,535.00 ,543.00 ,527.65 ,2.19M ,-0.30%
"Dec 18, 2014 ",537.95 ,537.90 ,540.05 ,531.00 ,1.36M ,0.52%
"Dec 19, 2014 ",550.55 ,544.40 ,554.55 ,544.00 ,1.70M ,2.34%
"Dec 22, 2014 ",555.15 ,556.00 ,556.95 ,548.85 ,1.55M ,0.84%
"Dec 23, 2014 ",552.40 ,556.50 ,556.50 ,548.90 ,1.36M ,-0.50%
"Dec 24, 2014 ",545.50 ,552.40 ,554.80 ,540.10 ,2.00M ,-1.25%
"Dec 26, 2014 ",547.40 ,546.60 ,548.50 ,541.10 ,727.23K ,0.35%
"Dec 29, 2014 ",550.15 ,548.00 ,552.40 ,547.40 ,945.07K ,0.50%
"Dec 30, 2014 ",552.55 ,550.00 ,554.90 ,548.10 ,812.46K ,0.44%
"Dec 31, 2014 ",555.20 ,552.00 ,556.50 ,550.20 ,670.55K ,0.48%
"Jan 01, 2015 ",552.40 ,552.55 ,554.40 ,550.50 ,202.98K ,-0.50%
"Jan 02, 2015 ",557.30 ,553.40 ,560.25 ,553.00 ,787.30K ,0.89%
"Jan 05, 2015 ",558.30 ,557.05 ,565.00 ,555.50 ,719.74K ,0.18%
"Jan 06, 2015 ",545.25 ,555.00 ,556.40 ,542.10 ,2.32M ,-2.34%
"Jan 07, 2015 ",541.10 ,543.20 ,545.00 ,538.35 ,1.56M ,-0.76%
"Jan 08, 2015 ",545.00 ,556.15 ,558.90 ,543.20 ,1.46M ,0.72%
"Jan 09, 2015 ",553.50 ,549.20 ,560.00 ,543.25 ,2.55M ,1.56%
"Jan 12, 2015 ",556.05 ,550.00 ,559.00 ,547.70 ,829.09K ,0.46%
"Jan 13, 2015 ",563.50 ,557.10 ,566.70 ,555.00 ,1.18M ,1.34%
"Jan 14, 2015 ",551.95 ,566.00 ,569.50 ,550.00 ,1.82M ,-2.05%
"Jan 15, 2015 ",559.50 ,560.00 ,564.00 ,551.25 ,1.31M ,1.37%
"Jan 16, 2015 ",555.05 ,560.80 ,563.40 ,552.90 ,1.56M ,-0.80%
"Jan 19, 2015 ",584.20 ,591.10 ,598.50 ,582.35 ,6.06M ,5.25%
"Jan 20, 2015 ",590.40 ,586.10 ,594.00 ,582.90 ,2.51M ,1.06%
"Jan 21, 2015 ",588.70 ,589.60 ,595.00 ,576.65 ,3.32M ,-0.29%
"Jan 22, 2015 ",594.55 ,590.00 ,597.70 ,584.70 ,3.65M ,0.99%
"Jan 23, 2015 ",601.80 ,599.20 ,604.00 ,590.25 ,3.61M ,1.22%
"Jan 27, 2015 ",598.55 ,602.40 ,605.75 ,595.00 ,2.96M ,-0.54%
"Jan 28, 2015 ",607.25 ,596.00 ,612.00 ,595.75 ,3.14M ,1.45%
"Jan 29, 2015 ",602.70 ,608.00 ,614.50 ,599.80 ,2.53M ,-0.75%
"Jan 30, 2015 ",606.55 ,606.90 ,610.05 ,597.15 ,1.76M ,0.64%
"Feb 02, 2015 ",625.10 ,612.00 ,627.70 ,609.00 ,2.99M ,3.06%
"Feb 03, 2015 ",621.55 ,624.00 ,628.05 ,617.75 ,1.59M ,-0.57%
"Feb 04, 2015 ",619.20 ,623.20 ,629.90 ,616.25 ,1.67M ,-0.38%
"Feb 05, 2015 ",638.25 ,620.95 ,643.10 ,620.90 ,2.30M ,3.08%
"Feb 06, 2015 ",643.25 ,638.00 ,654.70 ,636.00 ,2.08M ,0.78%
"Feb 09, 2015 ",647.80 ,639.90 ,650.00 ,635.60 ,1.27M ,0.71%
"Feb 10, 2015 ",642.60 ,641.00 ,652.00 ,637.35 ,2.09M ,-0.80%
"Feb 11, 2015 ",638.40 ,646.00 ,649.00 ,633.15 ,2.66M ,-0.65%
"Feb 12, 2015 ",646.80 ,643.50 ,653.00 ,641.25 ,1.81M ,1.32%
"Feb 13, 2015 ",660.70 ,648.00 ,663.90 ,646.80 ,1.73M ,2.15%
"Feb 16, 2015 ",661.50 ,660.90 ,667.25 ,660.00 ,959.53K ,0.12%
"Feb 18, 2015 ",669.00 ,662.00 ,671.00 ,655.50 ,1.13M ,1.13%
"Feb 19, 2015 ",659.50 ,669.00 ,669.00 ,655.00 ,1.38M ,-1.42%
"Feb 20, 2015 ",650.00 ,659.50 ,661.00 ,647.50 ,909.33K ,-1.44%
"Feb 23, 2015 ",649.75 ,650.00 ,658.00 ,643.55 ,1.07M ,-0.04%
"Feb 24, 2015 ",653.00 ,652.50 ,659.80 ,649.60 ,1.58M ,0.50%
"Feb 25, 2015 ",663.80 ,653.55 ,665.60 ,652.10 ,1.84M ,1.65%
"Feb 26, 2015 ",657.90 ,663.80 ,668.90 ,651.40 ,1.96M ,-0.89%
"Feb 27, 2015 ",654.30 ,657.00 ,658.60 ,648.70 ,2.30M ,-0.55%
"Feb 28, 2015 ",659.20 ,656.80 ,661.20 ,652.05 ,870.14K ,0.75%
"Mar 02, 2015 ",664.50 ,660.10 ,674.40 ,654.00 ,1.85M ,0.80%
"Mar 03, 2015 ",672.45 ,665.00 ,677.00 ,663.00 ,1.80M ,1.20%
"Mar 04, 2015 ",659.50 ,672.25 ,673.75 ,656.30 ,1.63M ,-1.93%
"Mar 05, 2015 ",667.80 ,659.90 ,669.90 ,655.25 ,1.35M ,1.26%
"Mar 09, 2015 ",660.10 ,667.00 ,667.00 ,656.05 ,1.42M ,-1.15%
"Mar 10, 2015 ",654.30 ,651.00 ,661.80 ,645.00 ,1.75M ,-0.88%
"Mar 11, 2015 ",654.75 ,657.55 ,677.60 ,650.50 ,2.29M ,0.07%
"Mar 12, 2015 ",655.30 ,655.80 ,656.95 ,646.50 ,1.18M ,0.08%
"Mar 13, 2015 ",639.25 ,658.40 ,658.40 ,631.95 ,1.88M ,-2.45%
"Mar 16, 2015 ",646.25 ,641.20 ,650.95 ,636.60 ,1.65M ,1.10%
"Mar 17, 2015 ",643.40 ,650.00 ,651.40 ,639.25 ,1.48M ,-0.44%
"Mar 18, 2015 ",631.40 ,647.00 ,648.00 ,628.75 ,1.67M ,-1.87%
"Mar 19, 2015 ",635.05 ,637.70 ,642.70 ,632.50 ,1.47M ,0.58%
"Mar 20, 2015 ",652.65 ,638.70 ,656.70 ,636.65 ,2.26M ,2.77%
"Mar 23, 2015 ",645.10 ,652.70 ,660.50 ,641.20 ,1.15M ,-1.16%
"Mar 24, 2015 ",652.25 ,645.00 ,658.50 ,643.10 ,1.31M ,1.11%
"Mar 25, 2015 ",661.10 ,651.00 ,663.95 ,646.55 ,1.10M ,1.36%
"Mar 26, 2015 ",631.90 ,657.90 ,657.90 ,625.20 ,2.29M ,-4.42%
"Mar 27, 2015 ",612.15 ,639.70 ,641.60 ,608.55 ,2.56M ,-3.13%
"Mar 30, 2015 ",623.40 ,620.00 ,624.95 ,616.20 ,1.28M ,1.84%
"Mar 31, 2015 ",628.85 ,623.05 ,634.60 ,618.20 ,1.69M ,0.87%
"Apr 01, 2015 ",633.20 ,623.40 ,636.45 ,620.20 ,1.19M ,0.69%
"Apr 06, 2015 ",621.15 ,628.95 ,628.95 ,617.40 ,1.48M ,-1.90%
"Apr 07, 2015 ",615.05 ,623.40 ,627.90 ,609.15 ,1.85M ,-0.98%
"Apr 08, 2015 ",616.30 ,614.00 ,623.00 ,613.10 ,1.79M ,0.20%
"Apr 09, 2015 ",617.15 ,621.50 ,624.30 ,612.05 ,1.32M ,0.14%
"Apr 10, 2015 ",617.70 ,620.25 ,621.90 ,614.55 ,1.08M ,0.09%
"Apr 13, 2015 ",624.20 ,618.90 ,625.75 ,614.85 ,866.15K ,1.05%
"Apr 15, 2015 ",606.65 ,623.00 ,623.00 ,600.75 ,1.37M ,-2.81%
"Apr 16, 2015 ",601.95 ,607.00 ,608.20 ,590.05 ,2.45M ,-0.77%
"Apr 17, 2015 ",586.85 ,596.05 ,596.70 ,585.00 ,1.56M ,-2.51%
"Apr 20, 2015 ",575.40 ,586.85 ,591.05 ,570.50 ,1.49M ,-1.95%
"Apr 21, 2015 ",578.15 ,568.00 ,588.40 ,550.55 ,3.95M ,0.48%
"Apr 22, 2015 ",544.55 ,562.00 ,563.25 ,542.00 ,6.27M ,-5.81%
"Apr 23, 2015 ",534.25 ,548.95 ,548.95 ,532.55 ,3.04M ,-1.89%
"Apr 24, 2015 ",523.20 ,535.55 ,538.65 ,512.50 ,3.57M ,-2.07%
"Apr 27, 2015 ",533.80 ,528.60 ,535.75 ,518.15 ,1.84M ,2.03%
"Apr 28, 2015 ",532.25 ,533.00 ,537.55 ,525.00 ,3.07M ,-0.29%
"Apr 29, 2015 ",541.65 ,533.00 ,546.70 ,530.20 ,2.82M ,1.77%
"Apr 30, 2015 ",538.60 ,537.05 ,542.05 ,533.75 ,3.18M ,-0.56%
"May 04, 2015 ",541.15 ,539.10 ,544.60 ,534.55 ,987.09K ,0.47%
"May 05, 2015 ",544.90 ,545.05 ,548.35 ,541.25 ,1.62M ,0.69%
"May 06, 2015 ",532.35 ,543.75 ,543.75 ,529.45 ,2.78M ,-2.30%
"May 07, 2015 ",538.15 ,531.00 ,542.70 ,525.10 ,2.27M ,1.09%
"May 08, 2015 ",540.50 ,541.10 ,544.50 ,536.10 ,1.56M ,0.44%
"May 11, 2015 ",541.50 ,542.95 ,544.30 ,537.10 ,2.10M ,0.19%
"May 12, 2015 ",533.85 ,542.50 ,544.40 ,530.65 ,1.43M ,-1.41%
"May 13, 2015 ",542.25 ,535.00 ,543.40 ,529.65 ,1.50M ,1.57%
"May 14, 2015 ",536.50 ,542.80 ,542.80 ,533.05 ,1.03M ,-1.06%
"May 15, 2015 ",538.45 ,536.00 ,541.60 ,535.00 ,1.01M ,0.36%
"May 18, 2015 ",544.25 ,539.00 ,545.00 ,535.40 ,1.06M ,1.08%
"May 19, 2015 ",552.60 ,545.00 ,554.75 ,543.60 ,2.32M ,1.53%
"May 20, 2015 ",564.00 ,554.75 ,564.90 ,552.65 ,1.47M ,2.06%
"May 21, 2015 ",564.25 ,566.00 ,566.10 ,558.50 ,1.46M ,0.04%
"May 22, 2015 ",560.50 ,560.55 ,562.90 ,554.60 ,1.98M ,-0.66%
"May 25, 2015 ",563.10 ,561.00 ,565.50 ,557.50 ,1.55M ,0.46%
"May 26, 2015 ",558.25 ,560.55 ,563.80 ,556.10 ,1.20M ,-0.86%
"May 27, 2015 ",552.35 ,556.25 ,557.70 ,546.05 ,1.68M ,-1.06%
"May 28, 2015 ",554.55 ,553.50 ,557.70 ,541.25 ,2.32M ,0.40%
"May 29, 2015 ",561.70 ,554.60 ,565.00 ,554.60 ,3.31M ,1.29%
"Jun 01, 2015 ",563.55 ,560.00 ,567.95 ,558.75 ,836.47K ,0.33%
"Jun 02, 2015 ",548.80 ,561.95 ,562.00 ,546.05 ,1.02M ,-2.62%
"Jun 03, 2015 ",545.60 ,550.25 ,558.25 ,544.05 ,1.86M ,-0.58%
"Jun 04, 2015 ",552.70 ,547.00 ,560.90 ,547.00 ,2.33M ,1.30%
"Jun 05, 2015 ",555.80 ,554.30 ,564.95 ,550.60 ,1.70M ,0.56%
"Jun 08, 2015 ",555.00 ,555.80 ,561.70 ,550.50 ,1.14M ,-0.14%
"Jun 09, 2015 ",543.55 ,553.20 ,557.35 ,540.60 ,1.19M ,-2.06%
"Jun 10, 2015 ",562.75 ,542.50 ,566.95 ,541.70 ,1.78M ,3.53%
"Jun 11, 2015 ",546.05 ,565.00 ,566.00 ,543.05 ,2.00M ,-2.97%
"Jun 12, 2015 ",537.35 ,546.05 ,554.40 ,529.00 ,2.22M ,-1.59%
"Jun 15, 2015 ",540.90 ,536.00 ,548.00 ,531.85 ,1.03M ,0.66%
"Jun 16, 2015 ",540.30 ,543.00 ,546.45 ,535.05 ,1.13M ,-0.11%
"Jun 17, 2015 ",546.55 ,542.00 ,553.95 ,541.10 ,1.37M ,1.16%
"Jun 18, 2015 ",556.10 ,547.50 ,560.40 ,544.70 ,1.79M ,1.75%
"Jun 19, 2015 ",561.55 ,558.45 ,577.75 ,556.80 ,5.17M ,0.98%
"Jun 22, 2015 ",560.20 ,559.90 ,563.55 ,553.05 ,1.52M ,-0.24%
"Jun 23, 2015 ",557.40 ,564.00 ,564.00 ,555.00 ,1.07M ,-0.50%
"Jun 24, 2015 ",565.40 ,558.00 ,568.00 ,557.00 ,1.42M ,1.44%
"Jun 25, 2015 ",552.15 ,563.50 ,563.90 ,549.75 ,2.20M ,-2.34%
"Jun 26, 2015 ",558.65 ,554.10 ,561.35 ,554.10 ,782.11K ,1.18%
"Jun 29, 2015 ",552.40 ,553.10 ,554.95 ,542.25 ,839.48K ,-1.12%
"Jun 30, 2015 ",546.70 ,552.00 ,554.55 ,545.00 ,1.57M ,-1.03%
"Jul 01, 2015 ",552.75 ,544.05 ,556.00 ,541.25 ,1.20M ,1.11%
"Jul 02, 2015 ",555.75 ,555.95 ,560.50 ,549.05 ,1.01M ,0.54%
"Jul 03, 2015 ",549.55 ,553.40 ,554.40 ,548.00 ,858.56K ,-1.12%
"Jul 06, 2015 ",550.05 ,544.55 ,551.75 ,543.70 ,725.18K ,0.09%
"Jul 07, 2015 ",553.80 ,553.50 ,562.30 ,552.70 ,780.96K ,0.68%
"Jul 08, 2015 ",552.75 ,551.10 ,558.75 ,549.00 ,974.25K ,-0.19%
"Jul 09, 2015 ",544.90 ,552.70 ,556.45 ,543.25 ,687.08K ,-1.42%
"Jul 10, 2015 ",548.65 ,550.00 ,554.40 ,545.55 ,1.11M ,0.69%
"Jul 13, 2015 ",559.65 ,549.10 ,562.00 ,549.10 ,905.84K ,2.00%
"Jul 14, 2015 ",565.40 ,557.50 ,567.40 ,555.90 ,617.61K ,1.03%
"Jul 15, 2015 ",577.75 ,568.00 ,579.80 ,566.55 ,1.63M ,2.18%
"Jul 16, 2015 ",575.30 ,578.90 ,582.00 ,572.20 ,869.58K ,-0.42%
"Jul 17, 2015 ",568.35 ,577.00 ,579.90 ,565.20 ,943.91K ,-1.21%
"Jul 20, 2015 ",568.60 ,564.00 ,572.70 ,562.00 ,748.36K ,0.04%
"Jul 21, 2015 ",576.60 ,567.55 ,585.10 ,567.35 ,1.56M ,1.41%
"Jul 22, 2015 ",584.60 ,580.00 ,588.60 ,576.00 ,1.03M ,1.39%
"Jul 23, 2015 ",589.05 ,587.60 ,593.80 ,574.65 ,2.23M ,0.76%
"Jul 24, 2015 ",566.75 ,583.05 ,586.00 ,565.20 ,2.26M ,-3.79%
"Jul 27, 2015 ",561.65 ,565.00 ,569.75 ,559.75 ,987.66K ,-0.90%
"Jul 28, 2015 ",556.65 ,561.50 ,562.25 ,553.50 ,1.55M ,-0.89%
"Jul 29, 2015 ",564.85 ,557.00 ,568.00 ,556.95 ,1.13M ,1.47%
"Jul 30, 2015 ",562.00 ,568.00 ,569.70 ,555.70 ,1.05M ,-0.50%
"Jul 31, 2015 ",569.85 ,563.00 ,572.00 ,562.95 ,1.32M ,1.40%
"Aug 03, 2015 ",570.40 ,571.00 ,575.90 ,569.00 ,647.87K ,0.10%
"Aug 04, 2015 ",559.85 ,570.90 ,570.90 ,557.50 ,1.46M ,-1.85%
"Aug 05, 2015 ",575.35 ,561.25 ,578.00 ,559.85 ,1.07M ,2.77%
"Aug 06, 2015 ",571.60 ,579.00 ,579.75 ,569.00 ,941.81K ,-0.65%
"Aug 07, 2015 ",569.10 ,571.60 ,575.90 ,566.05 ,791.24K ,-0.44%
"Aug 10, 2015 ",563.45 ,568.05 ,573.45 ,560.10 ,722.73K ,-0.99%
"Aug 11, 2015 ",566.15 ,566.00 ,567.45 ,555.05 ,1.25M ,0.48%
"Aug 12, 2015 ",577.75 ,562.25 ,581.30 ,562.25 ,1.37M ,2.05%
"Aug 13, 2015 ",571.20 ,577.55 ,579.50 ,565.80 ,1.03M ,-1.13%
"Aug 14, 2015 ",575.25 ,571.20 ,577.80 ,566.65 ,856.54K ,0.71%
"Aug 17, 2015 ",575.85 ,575.80 ,579.00 ,568.85 ,414.91K ,0.10%
"Aug 18, 2015 ",571.15 ,577.70 ,587.50 ,568.50 ,1.40M ,-0.82%
"Aug 19, 2015 ",584.75 ,573.70 ,586.75 ,572.00 ,1.09M ,2.38%
"Aug 20, 2015 ",576.75 ,585.00 ,586.35 ,573.75 ,1.20M ,-1.37%
"Aug 21, 2015 ",576.00 ,574.80 ,577.00 ,563.70 ,1.38M ,-0.13%
"Aug 24, 2015 ",544.35 ,568.95 ,574.00 ,536.10 ,2.23M ,-5.49%
"Aug 25, 2015 ",541.30 ,549.35 ,551.50 ,528.30 ,2.87M ,-0.56%
"Aug 26, 2015 ",550.95 ,544.90 ,556.60 ,543.10 ,2.07M ,1.78%
"Aug 27, 2015 ",551.35 ,557.45 ,557.45 ,546.60 ,2.41M ,0.07%
"Aug 28, 2015 ",563.60 ,554.30 ,565.45 ,552.35 ,1.07M ,2.22%
"Aug 31, 2015 ",571.80 ,563.60 ,575.00 ,560.70 ,1.68M ,1.45%
"Sep 01, 2015 ",564.15 ,571.30 ,572.00 ,560.00 ,1.33M ,-1.34%
"Sep 02, 2015 ",554.25 ,566.15 ,569.20 ,549.20 ,1.23M ,-1.75%
"Sep 03, 2015 ",567.15 ,559.00 ,568.00 ,558.55 ,616.02K ,2.33%
"Sep 04, 2015 ",554.00 ,568.00 ,571.60 ,547.20 ,1.49M ,-2.32%
"Sep 07, 2015 ",552.10 ,553.90 ,556.80 ,544.15 ,1.07M ,-0.34%
"Sep 08, 2015 ",563.60 ,550.30 ,566.00 ,550.00 ,767.65K ,2.08%
"Sep 09, 2015 ",561.10 ,566.80 ,573.55 ,558.20 ,768.59K ,-0.44%
"Sep 10, 2015 ",552.10 ,555.00 ,559.75 ,550.35 ,1.65M ,-1.60%
"Sep 11, 2015 ",559.10 ,555.00 ,562.85 ,554.80 ,765.87K ,1.27%
"Sep 14, 2015 ",571.65 ,561.00 ,573.70 ,559.20 ,2.00M ,2.24%
"Sep 15, 2015 ",569.90 ,569.00 ,574.00 ,566.05 ,925.82K ,-0.31%
"Sep 16, 2015 ",580.55 ,573.90 ,582.00 ,571.45 ,1.86M ,1.87%
"Sep 18, 2015 ",592.00 ,580.70 ,595.00 ,580.00 ,1.86M ,1.97%
"Sep 21, 2015 ",592.20 ,589.80 ,597.00 ,584.50 ,2.22M ,0.03%
"Sep 22, 2015 ",595.90 ,592.00 ,604.25 ,590.00 ,3.38M ,0.62%
"Sep 23, 2015 ",590.75 ,589.10 ,596.40 ,582.15 ,1.41M ,-0.86%
"Sep 24, 2015 ",603.05 ,594.00 ,604.90 ,587.00 ,2.08M ,2.08%
"Sep 28, 2015 ",592.95 ,602.00 ,602.00 ,590.05 ,998.00K ,-1.67%
"Sep 29, 2015 ",588.30 ,585.60 ,597.90 ,585.00 ,1.52M ,-0.78%
"Sep 30, 2015 ",597.85 ,594.10 ,598.95 ,592.00 ,1.80M ,1.62%
"Oct 01, 2015 ",599.75 ,598.05 ,613.30 ,597.35 ,3.50M ,0.32%
"Oct 05, 2015 ",600.30 ,600.40 ,609.90 ,597.10 ,1.71M ,0.09%
"Oct 06, 2015 ",599.35 ,602.40 ,610.00 ,598.20 ,1.52M ,-0.16%
"Oct 07, 2015 ",588.85 ,599.80 ,599.80 ,585.00 ,934.82K ,-1.75%
"Oct 08, 2015 ",589.80 ,591.60 ,596.95 ,585.65 ,1.10M ,0.16%
"Oct 09, 2015 ",592.35 ,595.70 ,596.65 ,585.20 ,1.35M ,0.43%
"Oct 12, 2015 ",583.95 ,600.00 ,600.00 ,582.00 ,1.06M ,-1.42%
"Oct 13, 2015 ",585.35 ,585.00 ,593.70 ,583.65 ,974.15K ,0.24%
"Oct 14, 2015 ",582.90 ,582.10 ,594.45 ,581.05 ,1.05M ,-0.42%
"Oct 15, 2015 ",577.10 ,587.95 ,587.95 ,576.10 ,841.14K ,-1.00%
"Oct 16, 2015 ",577.35 ,579.00 ,582.15 ,565.60 ,916.51K ,0.04%
"Oct 19, 2015 ",577.55 ,581.90 ,584.25 ,571.10 ,999.50K ,0.03%
"Oct 20, 2015 ",571.80 ,579.00 ,579.90 ,570.00 ,1.34M ,-1.00%
"Oct 21, 2015 ",577.85 ,574.80 ,579.50 ,571.20 ,1.01M ,1.06%
"Oct 23, 2015 ",567.75 ,573.80 ,573.80 ,564.65 ,1.86M ,-1.75%
"Oct 26, 2015 ",569.05 ,570.60 ,574.30 ,565.70 ,1.07M ,0.23%
"Oct 27, 2015 ",575.10 ,570.25 ,577.40 ,566.00 ,2.94M ,1.06%
"Oct 28, 2015 ",578.00 ,574.90 ,581.25 ,569.75 ,1.41M ,0.50%
"Oct 29, 2015 ",574.60 ,579.05 ,579.90 ,571.00 ,1.53M ,-0.59%
"Oct 30, 2015 ",572.85 ,572.50 ,579.05 ,569.15 ,1.13M ,-0.30%
"Nov 02, 2015 ",575.15 ,573.50 ,577.35 ,568.50 ,1.82M ,0.40%
"Nov 03, 2015 ",574.25 ,575.15 ,579.65 ,571.35 ,1.06M ,-0.16%
"Nov 04, 2015 ",573.05 ,577.10 ,578.95 ,571.45 ,815.79K ,-0.21%
"Nov 05, 2015 ",570.85 ,573.25 ,574.90 ,569.35 ,614.62K ,-0.38%
"Nov 06, 2015 ",569.95 ,568.25 ,572.65 ,566.70 ,686.20K ,-0.16%
"Nov 09, 2015 ",560.25 ,563.50 ,567.00 ,556.20 ,1.33M ,-1.70%
"Nov 10, 2015 ",556.05 ,560.95 ,561.80 ,551.45 ,1.43M ,-0.75%
"Nov 11, 2015 ",556.50 ,558.00 ,561.00 ,556.00 ,83.88K ,0.08%
"Nov 13, 2015 ",551.50 ,554.00 ,555.25 ,550.40 ,623.74K ,-0.90%
"Nov 16, 2015 ",553.50 ,549.90 ,557.95 ,542.25 ,1.11M ,0.36%
"Nov 17, 2015 ",555.85 ,557.00 ,557.00 ,551.00 ,1.47M ,0.42%
"Nov 18, 2015 ",554.35 ,553.50 ,556.85 ,551.15 ,1.23M ,-0.27%
"Nov 19, 2015 ",556.75 ,555.45 ,562.00 ,552.65 ,1.01M ,0.43%
"Nov 20, 2015 ",569.70 ,561.70 ,575.00 ,558.00 ,1.85M ,2.33%
"Nov 23, 2015 ",570.10 ,573.95 ,576.15 ,567.55 ,1.11M ,0.07%
"Nov 24, 2015 ",563.85 ,573.20 ,577.40 ,562.50 ,1.02M ,-1.10%
"Nov 26, 2015 ",569.50 ,559.00 ,572.95 ,559.00 ,1.93M ,1.00%
"Nov 27, 2015 ",569.95 ,569.50 ,570.40 ,564.90 ,1.34M ,0.08%
"Nov 30, 2015 ",573.30 ,569.00 ,575.75 ,567.20 ,4.17M ,0.59%
"Dec 01, 2015 ",581.95 ,579.20 ,587.45 ,579.20 ,1.73M ,1.51%
"Dec 02, 2015 ",577.75 ,584.80 ,585.40 ,576.05 ,710.18K ,-0.72%
"Dec 03, 2015 ",572.55 ,585.00 ,585.00 ,569.30 ,1.31M ,-0.90%
"Dec 04, 2015 ",569.30 ,572.35 ,572.35 ,562.20 ,1.03M ,-0.57%
"Dec 07, 2015 ",576.05 ,571.85 ,577.40 ,567.90 ,1.17M ,1.19%
"Dec 08, 2015 ",566.70 ,574.20 ,578.90 ,564.35 ,700.65K ,-1.62%
"Dec 09, 2015 ",565.30 ,564.00 ,573.85 ,562.55 ,791.92K ,-0.25%
"Dec 10, 2015 ",565.10 ,567.05 ,570.00 ,559.65 ,1.13M ,-0.04%
"Dec 11, 2015 ",565.90 ,567.00 ,567.75 ,560.60 ,692.12K ,0.14%
"Dec 14, 2015 ",567.05 ,563.20 ,570.00 ,560.00 ,744.94K ,0.20%
"Dec 15, 2015 ",558.90 ,568.40 ,570.00 ,556.40 ,1.20M ,-1.44%
"Dec 16, 2015 ",554.95 ,552.25 ,558.85 ,552.25 ,2.06M ,-0.71%
"Dec 17, 2015 ",556.10 ,557.50 ,558.40 ,553.10 ,1.91M ,0.21%
"Dec 18, 2015 ",554.20 ,554.00 ,557.35 ,550.45 ,2.81M ,-0.34%
"Dec 21, 2015 ",555.85 ,553.80 ,559.25 ,548.50 ,1.16M ,0.30%
"Dec 22, 2015 ",555.45 ,554.80 ,557.50 ,553.00 ,1.25M ,-0.07%
"Dec 23, 2015 ",556.30 ,560.00 ,560.00 ,554.00 ,791.61K ,0.15%
"Dec 24, 2015 ",557.20 ,556.50 ,559.80 ,554.50 ,404.03K ,0.16%
"Dec 28, 2015 ",561.45 ,555.55 ,564.00 ,555.55 ,978.88K ,0.76%
"Dec 29, 2015 ",564.05 ,561.90 ,568.20 ,558.95 ,800.36K ,0.46%
"Dec 30, 2015 ",558.10 ,565.90 ,568.00 ,556.00 ,502.17K ,-1.05%
"Dec 31, 2015 ",559.90 ,558.00 ,563.40 ,557.00 ,1.32M ,0.32%
"Jan 01, 2016 ",556.45 ,559.80 ,559.80 ,554.10 ,593.54K ,-0.62%
"Jan 04, 2016 ",557.70 ,557.00 ,560.00 ,556.00 ,643.43K ,0.22%
"Jan 05, 2016 ",556.90 ,562.00 ,565.00 ,554.25 ,878.91K ,-0.14%
"Jan 06, 2016 ",555.10 ,557.00 ,559.80 ,553.00 ,1.15M ,-0.32%
"Jan 07, 2016 ",549.85 ,553.00 ,557.45 ,547.10 ,2.09M ,-0.95%
"Jan 08, 2016 ",555.80 ,552.10 ,557.85 ,549.55 ,871.56K ,1.08%
"Jan 11, 2016 ",537.45 ,552.00 ,553.95 ,534.40 ,1.87M ,-3.30%
"Jan 12, 2016 ",548.90 ,536.50 ,551.00 ,531.20 ,1.31M ,2.13%
